trial,method,reachable,status,norm,future_success,current_success,detects_unreachable,min_margin,max_margin,rank_H,null_dim,max_norm,anchor_norm
7,random_search,1,random,1.535517760827198,1,1,0,0.05913349455946637,2.4765545727153913,3,0,3.0,1.2085977160560721
8,UBC,1,optimal,0.31395773978668484,1,1,0,-2.7755575615628914e-17,0.11626124857979561,3,0,3.0,0.3623547548679995
8,current_only,1,current_constraint,0.18101387306496636,0,1,0,-0.14332211372296058,2.7755575615628914e-17,3,0,3.0,0.3623547548679995
8,one_axis_current,1,current_axis,0.2228323681806955,0,1,0,-0.32812764751307244,0.06852998380152764,3,0,3.0,0.3623547548679995
8,gradient_line_search,1,line_search,0.3225,1,1,0,0.0020596019758873096,0.12536368943164752,3,0,3.0,0.3623547548679995
8,random_search,1,random,0.6847029693679136,1,1,0,0.248632014359071,0.7454482973246145,3,0,3.0,0.3623547548679995
9,UBC,1,optimal,0.46033869816542944,1,1,0,-5.551115123125783e-17,0.19729187195217057,3,0,3.0,0.5297902935920082
9,current_only,1,current_constraint,0.23918207972644828,0,1,0,-0.24562296872321843,0.09305582496971726,3,0,3.0,0.5297902935920082
9,one_axis_current,1,current_axis,0.30801256900875323,0,1,0,-0.3343989275872587,0.19646421284807902,3,0,3.0,0.5297902935920082
9,gradient_line_search,1,line_search,0.8250000000000001,1,1,0,0.0011688846712578638,0.8832915797051961,3,0,3.0,0.5297902935920082
9,random_search,1,random,0.7121738161101553,1,1,0,0.09852495435252756,0.4459397819806484,3,0,3.0,0.5297902935920082
10,UBC,1,optimal,0.7857457720759659,1,1,0,1.1102230246251565e-16,0.27136039428554737,3,0,3.0,0.9352462859498795
10,current_only,1,current_constraint,0.15473086718439866,0,1,0,-0.775144691612691,-5.551115123125783e-17,3,0,3.0,0.9352462859498795
10,one_axis_current,1,current_axis,0.17356210124425997,0,1,0,-0.7041366454926222,0.0,3,0,3.0,0.9352462859498795
10,gradient_line_search,1,failed,3.0,0,0,0,-1.9159899139014906,4.305502274956512,3,0,3.0,0.9352462859498795
10,random_search,1,random,1.067831646472479,1,1,0,0.005218486284071344,0.5715744470572265,3,0,3.0,0.9352462859498795
11,UBC,1,optimal,0.49793397594221595,1,1,0,-5.551115123125783e-17,0.1989871579854391,3,0,3.0,0.6283310674805639
11,current_only,1,current_constraint,0.09745396363878008,0,1,0,-0.8026042280748584,0.0,3,0,3.0,0.6283310674805639
11,one_axis_current,1,current_axis,0.10102876691324168,0,1,0,-0.8450654713275781,0.0,3,0,3.0,0.6283310674805639
11,gradient_line_search,1,failed,2.9999999999999996,0,0,0,-1.3377534081389089,5.53062100964096,3,0,3.0,0.6283310674805639
11,random_search,1,random,1.3716430733513378,1,1,0,0.09314950451793882,1.7324328845954442,3,0,3.0,0.6283310674805639
12,UBC,0,infeasible,nan,0,0,1,-0.7893661828279785,-0.05604739610459312,3,0,3.0,nan
12,current_only,0,current_constraint,0.5162817781479158,0,1,0,-1.3056479609758942,0.7887560984628116,3,0,3.0,nan
12,one_axis_current,0,current_axis,0.6494266115942908,0,1,0,-1.3056479609758944,0.7829179844949302,3,0,3.0,nan
12,gradient_line_search,0,failed,2.9999999999999996,0,0,1,-0.8769952074646077,5.129441013600047,3,0,3.0,nan
12,random_search,0,failed,0.0,0,0,1,-0.7893661828279785,-0.05604739610459312,3,0,3.0,nan
13,UBC,1,optimal,0.8822291474649591,1,1,0,0.0,0.604579482513159,3,0,3.0,1.0228750117710979
13,current_only,1,current_constraint,0.8784456506535517,0,1,0,-0.12156881738187797,0.7084713363390396,3,0,3.0,1.0228750117710979
13,one_axis_current,1,current_axis,0.9949030691264915,0,1,0,-0.20979306079538163,0.8086025844206853,3,0,3.0,1.0228750117710979
13,gradient_line_search,1,failed,2.9999999999999996,0,1,0,-0.20063225085363853,6.501893217051779,3,0,3.0,1.0228750117710979
13,random_search,1,random,1.6451001263503584,1,1,0,0.36110278284964237,2.0461714061188667,3,0,3.0,1.0228750117710979
14,UBC,1,optimal,0.3842257466554342,1,1,0,5.551115123125783e-17,0.11113893414177853,3,0,3.0,0.4786239015850859
14,current_only,1,current_constraint,0.15869966762557655,0,1,0,-0.4653555769494547,0.0,3,0,3.0,0.4786239015850859
14,one_axis_current,1,current_axis,0.17531357734517003,0,1,0,-0.3604299098270347,0.0,3,0,3.0,0.4786239015850859
14,gradient_line_search,1,line_search,2.2574999999999994,1,1,0,0.0005320869964644537,2.9616799330731025,3,0,3.0,0.4786239015850859
14,random_search,1,random,0.8945011846053481,1,1,0,0.05246493755851048,0.7661120545034891,3,0,3.0,0.4786239015850859
15,UBC,1,optimal,0.402326557950216,1,1,0,0.0,0.19803564966900955,3,0,3.0,0.5509282086108233
15,current_only,1,current_constraint,0.19806704702353234,0,1,0,-0.5502323676050886,0.06004645344634918,3,0,3.0,0.5509282086108233
15,one_axis_current,1,current_axis,0.27100081716806096,0,1,0,-0.4263448727933302,0.02924245116369434,3,0,3.0,0.5509282086108233
15,gradient_line_search,1,line_search,0.4125,1,1,0,0.001277334401401653,0.2193906078030471,3,0,3.0,0.5509282086108233
15,random_search,1,random,0.5673134022921033,1,1,0,0.0805100098904245,0.4572331374781974,3,0,3.0,0.5509282086108233
16,UBC,1,optimal,0.3130358552124356,1,1,0,-2.7755575615628914e-17,0.20244470709419737,3,0,3.0,0.37930363245858917
16,current_only,1,current_constraint,0.23755892945925328,0,1,0,-0.0780545836129657,0.06060169992824577,3,0,3.0,0.37930363245858917
16,one_axis_current,1,current_axis,0.25100388472624524,0,1,0,-0.20482982036085162,0.05064793140424795,3,0,3.0,0.37930363245858917
16,gradient_line_search,1,line_search,0.54,1,1,0,0.001962266273722202,0.7298334792866702,3,0,3.0,0.37930363245858917
16,random_search,1,random,0.6976171949543402,1,1,0,0.04416431018224107,0.9913223859637851,3,0,3.0,0.37930363245858917
17,UBC,1,optimal,0.871901627822465,1,1,0,-1.6653345369377348e-16,0.5796976814953507,3,0,3.0,1.137349628757576
17,current_only,1,current_constraint,0.5194060819417536,0,1,0,-1.1455053884019535,0.3272944907862403,3,0,3.0,1.137349628757576
17,one_axis_current,1,current_axis,0.6116704378740146,0,1,0,-1.8465176507930718,0.5172316776098675,3,0,3.0,1.137349628757576
17,gradient_line_search,1,failed,2.9999999999999996,0,1,0,-0.8294594667128339,6.965060127702149,3,0,3.0,1.137349628757576
17,random_search,1,random,1.6666731039813223,1,1,0,0.12146796773627833,1.9156026682340945,3,0,3.0,1.137349628757576
18,UBC,1,optimal,0.825604397721499,1,1,0,-1.1102230246251565e-16,0.21091886221370593,3,0,3.0,0.92683987390118
18,current_only,1,current_constraint,0.2743264711622462,0,1,0,-0.8254031668070944,0.31152041287918486,3,0,3.0,0.92683987390118
18,one_axis_current,1,current_axis,0.3302965423532913,0,1,0,-0.7903758797444054,0.37401036453707176,3,0,3.0,0.92683987390118
18,gradient_line_search,1,failed,3.0,0,1,0,-2.0564857498288664,4.352066225527841,3,0,3.0,0.92683987390118
18,random_search,1,random,1.8199210064537454,1,1,0,0.12587275261088499,1.600177049408495,3,0,3.0,0.92683987390118
19,UBC,1,optimal,0.35834961178135905,1,1,0,0.0,0.1731809913888656,3,0,3.0,0.43847588214625544
19,current_only,1,current_constraint,0.10539730052266115,0,1,0,-0.46317344620956846,0.023805401808462662,3,0,3.0,0.43847588214625544
19,one_axis_current,1,current_axis,0.15581041655114927,0,1,0,-0.5762418463234368,0.11810020528871712,3,0,3.0,0.43847588214625544
19,gradient_line_search,1,line_search,0.9974999999999998,1,1,0,0.0004340461155604436,1.1039299368648354,3,0,3.0,0.43847588214625544
19,random_search,1,random,1.3253258504469907,1,1,0,0.2125256253034618,1.7893786384462271,3,0,3.0,0.43847588214625544
20,UBC,1,optimal,0.49363418647579815,1,1,0,5.551115123125783e-17,0.2372735387174949,3,0,3.0,0.7362626769195774
20,current_only,1,current_constraint,0.2792612472742335,0,1,0,-0.5896771826130056,0.1480080911900553,3,0,3.0,0.7362626769195774
20,one_axis_current,1,current_axis,0.2850818505333073,0,1,0,-0.6575202474129631,0.16873263749513245,3,0,3.0,0.7362626769195774
20,gradient_line_search,1,line_search,0.6,1,1,0,0.0014759913256994217,0.518135086136841,3,0,3.0,0.7362626769195774
20,random_search,1,random,0.8853336049897567,1,1,0,0.19373917962520856,0.6863991905163032,3,0,3.0,0.7362626769195774
21,UBC,1,optimal,0.6486280885637491,1,1,0,0.0,0.3676935604326844,3,0,3.0,0.767377214747938
21,current_only,1,current_constraint,0.06359932105380074,0,1,0,-1.269134871234152,0.0,3,0,3.0,0.767377214747938
21,one_axis_current,1,current_axis,0.07828399690879259,0,1,0,-1.1714136378143185,-1.3877787807814457e-17,3,0,3.0,0.767377214747938
21,gradient_line_search,1,line_search,0.7275,1,1,0,0.0016736924095168693,0.6062064818582479,3,0,3.0,0.767377214747938
21,random_search,1,random,1.3161123958473473,1,1,0,0.16660619839466784,1.8208739170862693,3,0,3.0,0.767377214747938
22,UBC,1,optimal,0.785515736501279,1,1,0,-2.220446049250313e-16,0.15657109051211116,3,0,3.0,1.1213040260757825
22,current_only,1,current_constraint,0.2133824554880676,0,1,0,-1.1488796780499717,0.0,3,0,3.0,1.1213040260757825
22,one_axis_current,1,current_axis,0.3093663635128618,0,1,0,-1.451045261390862,0.0,3,0,3.0,1.1213040260757825
22,gradient_line_search,1,failed,2.9999999999999996,0,0,0,-1.9893410879994824,5.0716764121214215,3,0,3.0,1.1213040260757825
22,random_search,1,random,1.7014166170232827,1,1,0,0.2420077307911668,1.4090873797262176,3,0,3.0,1.1213040260757825
23,UBC,1,optimal,0.7679627630770239,1,1,0,-5.551115123125783e-17,0.33711366422509703,3,0,3.0,1.085139075470029
23,current_only,1,current_constraint,0.5105032253903578,0,1,0,-0.4237497219937103,0.21300093673643183,3,0,3.0,1.085139075470029
23,one_axis_current,1,current_axis,0.5980952997023546,0,1,0,-0.17314336166815564,0.16999675697456523,3,0,3.0,1.085139075470029
23,gradient_line_search,1,line_search,2.0175000000000005,1,1,0,1.4454207626066196e-05,2.7229442533589525,3,0,3.0,1.085139075470029
23,random_search,1,random,1.1846164408434754,1,1,0,0.028977291556005758,0.9241924781734603,3,0,3.0,1.085139075470029
24,UBC,1,optimal,0.45592014221216576,1,1,0,0.0,0.14124912778103413,3,0,3.0,0.60292995620056
24,current_only,1,current_constraint,0.20859081432614682,0,1,0,-0.3504202192589857,0.11332789807718725,3,0,3.0,0.60292995620056
24,one_axis_current,1,current_axis,0.21201855599325986,0,1,0,-0.38479991853225004,0.1187612828361566,3,0,3.0,0.60292995620056
24,gradient_line_search,1,failed,2.9999999999999996,0,1,0,-1.8553712942514093,4.3619248684601715,3,0,3.0,0.60292995620056
24,random_search,1,random,1.1533421181344052,1,1,0,0.10412767883380687,0.6900808527293173,3,0,3.0,0.60292995620056
25,UBC,1,optimal,0.6710021937630649,1,1,0,0.0,0.4274168500517447,3,0,3.0,0.8726647023430015
25,current_only,1,current_constraint,0.38439810715471945,0,1,0,-0.46040461979212427,0.49169390085662723,3,0,3.0,0.8726647023430015
25,one_axis_current,1,current_axis,0.4121763809250954,0,1,0,-0.35432898446574257,0.3695172032981966,3,0,3.0,0.8726647023430015
25,gradient_line_search,1,failed,3.0,0,1,0,-1.3642689485825872,5.785646066071239,3,0,3.0,0.8726647023430015
25,random_search,1,random,0.8794700430084843,1,1,0,0.06560124293990391,0.5448163585019723,3,0,3.0,0.8726647023430015
26,UBC,0,infeasible,nan,0,0,1,-0.7440842178723983,-0.04964060773098296,3,0,3.0,nan
26,current_only,0,current_constraint,0.7440842178723983,0,1,0,-2.474422673386926,0.8137333609831262,3,0,3.0,nan
26,one_axis_current,0,current_axis,0.832837736924629,0,1,0,-1.9358504189202037,0.5174362635954624,3,0,3.0,nan
26,gradient_line_search,0,failed,3.0000000000000004,0,1,1,-8.335179398475262,6.2412703394834494,3,0,3.0,nan
26,random_search,0,failed,0.0,0,0,1,-0.7440842178723983,-0.04964060773098296,3,0,3.0,nan
27,UBC,0,infeasible,nan,0,0,1,-0.658356445043732,-0.06487134438898828,3,0,3.0,nan
27,current_only,0,current_constraint,0.6153459567528866,0,1,0,-1.2737024017966188,0.788392445556924,3,0,3.0,nan
27,one_axis_current,0,current_axis,0.7328403858787104,0,1,0,-1.2737024017966188,0.5534309155268586,3,0,3.0,nan
27,gradient_line_search,0,failed,3.0,0,1,1,-3.6934899283771654,4.386412082805293,3,0,3.0,nan
27,random_search,0,failed,0.0,0,0,1,-0.658356445043732,-0.06487134438898828,3,0,3.0,nan
28,UBC,1,optimal,0.9586010167118072,1,1,0,-2.7755575615628914e-17,0.32455827759431244,3,0,3.0,1.1516944325435508
28,current_only,1,current_constraint,0.5848509465625896,0,1,0,-1.388238557876419,0.8117491594329092,3,0,3.0,1.1516944325435508
28,one_axis_current,1,current_axis,0.8361786526722254,0,1,0,-2.3679448971514656,0.9735738021091128,3,0,3.0,1.1516944325435508
28,gradient_line_search,1,failed,3.0000000000000004,0,1,0,-0.1670135151349212,4.318198395635021,3,0,3.0,1.1516944325435508
28,random_search,1,random,1.4174923254470158,1,1,0,0.07726186814004674,0.8435302845279778,3,0,3.0,1.1516944325435508
29,UBC,1,optimal,0.538252030896649,1,1,0,-2.220446049250313e-16,0.34716911605852807,3,0,3.0,0.6309452882123152
29,current_only,1,current_constraint,0.11600182928638506,0,1,0,-1.3271516477253955,0.035467926396889685,3,0,3.0,0.6309452882123152
29,one_axis_current,1,current_axis,0.12264660096196864,0,1,0,-1.3658339038472989,0.05398383304340991,3,0,3.0,0.6309452882123152
29,gradient_line_search,1,failed,3.0,0,0,0,-0.7023226285423159,7.561059176543963,3,0,3.0,0.6309452882123152
29,random_search,1,random,0.8537990422238618,1,1,0,0.2728266121272522,0.6710821107962135,3,0,3.0,0.6309452882123152
30,UBC,0,infeasible,nan,0,0,1,-0.7483839744589271,-0.010607042498249748,3,0,3.0,nan
30,current_only,0,current_constraint,0.7483839744589271,0,1,0,-1.312442538066993,0.7892515003999829,3,0,3.0,nan
30,one_axis_current,0,current_axis,0.7569549041533901,0,1,0,-1.312442538066993,0.7934153695223526,3,0,3.0,nan
30,gradient_line_search,0,failed,3.0,0,1,1,-3.0742647463477626,5.38213815403141,3,0,3.0,nan
30,random_search,0,failed,0.0,0,0,1,-0.7483839744589271,-0.010607042498249748,3,0,3.0,nan
31,UBC,1,optimal,0.697500319499777,1,1,0,-1.3877787807814457e-16,0.5617751967299438,3,0,3.0,0.8186116690873435
31,current_only,1,current_constraint,0.41299847974677734,0,1,0,-0.7604454330845216,0.9372793138201327,3,0,3.0,0.8186116690873435
31,one_axis_current,1,current_axis,0.41515990235720207,0,1,0,-0.8183983793446714,0.9965807099039388,3,0,3.0,0.8186116690873435
31,gradient_line_search,1,failed,3.0000000000000004,0,1,0,-0.6024260966502446,6.6848100053585435,3,0,3.0,0.8186116690873435
31,random_search,1,random,0.8665336020767191,1,1,0,0.051247370435441725,0.926801472016902,3,0,3.0,0.8186116690873435
32,UBC,0,infeasible,nan,0,0,1,-0.7772832412035171,-0.10677955323841376,3,0,3.0,nan
32,current_only,0,current_constraint,0.7772832412035171,0,1,0,-1.6714755239103312,0.6794455327417306,3,0,3.0,nan
32,one_axis_current,0,current_axis,0.8068801563527064,0,1,0,-1.8026245009215918,0.6689033782863347,3,0,3.0,nan
32,gradient_line_search,0,failed,2.9999999999999996,0,0,1,-1.9673615629073375,3.679513028083123,3,0,3.0,nan
32,random_search,0,failed,0.0,0,0,1,-0.7772832412035171,-0.10677955323841376,3,0,3.0,nan
33,UBC,1,optimal,0.46146364637398624,1,1,0,-2.7755575615628914e-17,0.2998430120749377,3,0,3.0,0.5933096350475925
33,current_only,1,current_constraint,0.13941744642762274,0,1,0,-0.3618048531788451,0.0,3,0,3.0,0.5933096350475925
33,one_axis_current,1,current_axis,0.19155926223782682,0,1,0,-0.13720064454606085,0.07495396121303999,3,0,3.0,0.5933096350475925
33,gradient_line_search,1,line_search,2.0999999999999996,1,1,0,0.0001406967927690128,7.798097641534642,3,0,3.0,0.5933096350475925
33,random_search,1,random,0.8021748787168741,1,1,0,0.07284963385742374,2.033539615420513,3,0,3.0,0.5933096350475925
34,UBC,0,infeasible,nan,0,0,1,-0.6978352949355225,-0.047246959149927194,3,0,3.0,nan
34,current_only,0,current_constraint,0.6383664462532043,0,1,0,-1.3362017411887268,0.08909136599847008,3,0,3.0,nan
34,one_axis_current,0,current_axis,0.6975639771376682,0,1,0,-1.3362017411887268,0.17468033686005524,3,0,3.0,nan
34,gradient_line_search,0,failed,2.9999999999999996,0,0,1,-3.176162810798676,3.187405877768685,3,0,3.0,nan
34,random_search,0,failed,0.0,0,0,1,-0.6978352949355225,-0.047246959149927194,3,0,3.0,nan
35,UBC,1,optimal,0.9597293418608395,1,1,0,-1.942890293094024e-16,0.4262396264068409,3,0,3.0,1.1398341096292182
35,current_only,1,current_constraint,0.5024451147368033,0,1,0,-1.0443141374941711,0.1393266494561441,3,0,3.0,1.1398341096292182
35,one_axis_current,1,current_axis,0.7324875535089596,0,1,0,-0.9229234879942299,0.6358274255099555,3,0,3.0,1.1398341096292182
35,gradient_line_search,1,failed,2.9999999999999996,0,1,0,-1.4683369504035761,4.464368533291061,3,0,3.0,1.1398341096292182
35,random_search,1,random,1.3915472392037291,1,1,0,0.07870490411658271,0.8373538905538569,3,0,3.0,1.1398341096292182
36,UBC,1,optimal,0.7850924553028984,1,1,0,-1.1102230246251565e-16,0.41002318014635386,3,0,3.0,1.1919064566397441
36,current_only,1,current_constraint,0.2333233468381828,0,1,0,-0.6385103324140516,5.551115123125783e-17,3,0,3.0,1.1919064566397441
36,one_axis_current,1,current_axis,0.25540480959929707,0,1,0,-0.5241980114328141,0.0,3,0,3.0,1.1919064566397441
36,gradient_line_search,1,line_search,2.295,1,1,0,0.0002797964396186181,2.9919962101929696,3,0,3.0,1.1919064566397441
36,random_search,1,random,0.8924059633183189,1,1,0,0.0036718786511288903,0.5308379458563928,3,0,3.0,1.1919064566397441
37,UBC,1,optimal,0.6007756445243089,1,1,0,-1.1102230246251565e-16,0.23457590703617393,3,0,3.0,0.8640343485040929
37,current_only,1,current_constraint,0.2017907366169692,0,1,0,-0.5378121624994757,5.551115123125783e-17,3,0,3.0,0.8640343485040929
37,one_axis_current,1,current_axis,0.3014288979043329,0,1,0,-0.6313811153090503,0.0,3,0,3.0,0.8640343485040929
37,gradient_line_search,1,failed,3.0000000000000004,0,0,0,-0.6901703786999451,4.090466500485368,3,0,3.0,0.8640343485040929
37,random_search,1,random,1.279013666879404,1,1,0,0.11666021158711756,0.9284153394145092,3,0,3.0,0.8640343485040929
38,UBC,0,infeasible,nan,0,0,1,-0.8291030239681612,-0.02459953603580826,3,0,3.0,nan
38,current_only,0,current_constraint,0.8291030239681612,0,1,0,-1.6551386768505774,0.737440137324577,3,0,3.0,nan
38,one_axis_current,0,current_axis,0.8337260865701646,0,1,0,-1.6551386768505774,0.7736908398747093,3,0,3.0,nan
38,gradient_line_search,0,failed,3.0,0,1,1,-3.3329916343962585,6.9745673991537895,3,0,3.0,nan
38,random_search,0,failed,0.0,0,0,1,-0.8291030239681612,-0.02459953603580826,3,0,3.0,nan
39,UBC,1,optimal,0.7350899900485139,1,1,0,-1.1102230246251565e-16,0.21181964510122364,3,0,3.0,0.9212496213179125
39,current_only,1,current_constraint,0.3739600001996153,0,1,0,-1.0823424335731464,0.18751109607667332,3,0,3.0,0.9212496213179125
39,one_axis_current,1,current_axis,0.38618402692008535,0,1,0,-0.8292574026502052,0.08938980597660162,3,0,3.0,0.9212496213179125
39,gradient_line_search,1,line_search,1.0950000000000002,1,1,0,0.0007791225339818519,0.7627956044939188,3,0,3.0,0.9212496213179125
39,random_search,1,random,1.0399385147291897,1,1,0,0.020298676978635077,0.8016373378106441,3,0,3.0,0.9212496213179125
40,UBC,0,infeasible,nan,0,0,1,-0.7208838796640396,-0.05485910264995417,3,0,3.0,nan
40,current_only,0,current_constraint,0.5317442631284452,0,1,0,-1.2526281427924848,0.2636337494341336,3,0,3.0,nan
40,one_axis_current,0,current_axis,0.5489530414856096,0,1,0,-1.2526281427924846,0.32283129468721344,3,0,3.0,nan
40,gradient_line_search,0,failed,2.9999999999999996,0,0,1,-1.6790215696838156,3.0289853759951213,3,0,3.0,nan
40,random_search,0,failed,0.0,0,0,1,-0.7208838796640396,-0.05485910264995417,3,0,3.0,nan
41,UBC,0,infeasible,nan,0,0,1,-0.7856860911697794,-0.04807843161506817,3,0,3.0,nan
41,current_only,0,current_constraint,0.6821735817323885,0,1,0,-1.467859672902168,1.0126801840865147,3,0,3.0,nan
41,one_axis_current,0,current_axis,1.0607560482636504,0,1,0,-2.1591715672663527,1.629546437473923,3,0,3.0,nan
41,gradient_line_search,0,failed,3.0,0,0,1,-2.5878220199114446,7.391213824145426,3,0,3.0,nan
41,random_search,0,failed,0.0,0,0,1,-0.7856860911697794,-0.04807843161506817,3,0,3.0,nan
42,UBC,1,optimal,1.0679337691234962,1,1,0,2.7755575615628914e-16,0.47369759095443176,3,0,3.0,1.2221274751000717
42,current_only,1,current_constraint,0.24614385165435118,0,1,0,-2.230485780714683,0.3166178397420912,3,0,3.0,1.2221274751000717
42,one_axis_current,1,current_axis,0.3171633408916497,0,1,0,-2.4977490590259173,0.4164527740613209,3,0,3.0,1.2221274751000717
42,gradient_line_search,1,line_search,1.23,1,1,0,0.0007386203381802847,0.8118555217245733,3,0,3.0,1.2221274751000717
42,random_search,1,random,1.627627496212937,1,1,0,0.1340448840550993,2.168650269500531,3,0,3.0,1.2221274751000717
43,UBC,1,optimal,0.8233129601002988,1,1,0,-2.220446049250313e-16,0.29239397005102286,3,0,3.0,1.0019271521847033
43,current_only,1,current_constraint,0.07566523390301978,0,1,0,-1.1995196521698395,0.0,3,0,3.0,1.0019271521847033
43,one_axis_current,1,current_axis,0.10156136843028143,0,1,0,-1.3093938902524986,0.0,3,0,3.0,1.0019271521847033
43,gradient_line_search,1,failed,3.0000000000000004,0,1,0,-0.6774179682561652,5.5199211767479595,3,0,3.0,1.0019271521847033
43,random_search,1,random,1.1957876444754143,1,1,0,0.01850686265507004,1.3235934798103752,3,0,3.0,1.0019271521847033
44,UBC,1,optimal,0.7950506435309762,1,1,0,-1.1102230246251565e-16,0.32001161647404625,3,0,3.0,1.1349711286993989
44,current_only,1,current_constraint,0.13885629618390094,0,1,0,-0.8046574809460416,0.02085596480480592,3,0,3.0,1.1349711286993989
44,one_axis_current,1,current_axis,0.17156701073169509,0,1,0,-0.8919733522676373,0.012629835987554378,3,0,3.0,1.1349711286993989
44,gradient_line_search,1,failed,2.9999999999999996,0,1,0,-1.2757290329125868,8.91006980417899,3,0,3.0,1.1349711286993989
44,random_search,1,random,1.3780274623145712,1,1,0,0.0061566681323845796,0.8355753844055855,3,0,3.0,1.1349711286993989
